country,variety,title,points,price,iso_alpha,price_grade,points_grade,title_grade
US,Dolcetto,48,87.24,26.54,USA,Expensive,Not so good,Very Numerous
US,Dornfelder,4,90.75,32.5,USA,Very Expensive,Very Good,Numerous
US,Edelzwicker,3,88.33333333333333,20.0,USA,Cheap,Good,Numerous
US,Falanghina,2,89.0,29.0,USA,Expensive,Very Good,Not so much
US,Fiano,7,88.44444444444444,21.333333333333332,USA,Cheap,Good,Numerous
US,Fumé Blanc,65,87.98529411764706,22.955882352941178,USA,Expensive,Good,Very Numerous
US,G-S-M,138,88.85034013605443,35.78231292517007,USA,Very Expensive,Good,Very Numerous
US,Gamay,4,88.5,32.5,USA,Very Expensive,Good,Numerous
US,Gamay Noir,17,87.78947368421052,23.42105263157895,USA,Expensive,Not so good,Very Numerous
US,Garnacha,12,87.84615384615384,28.307692307692307,USA,Expensive,Not so good,Numerous
US,Garnacha Blanca,1,89.0,28.0,USA,Expensive,Very Good,Not so much
US,Gewürztraminer,370,87.82089552238806,19.18905472636816,USA,Cheap,Not so good,Very Numerous
US,Gewürztraminer-Riesling,3,89.0,30.0,USA,Expensive,Very Good,Numerous
US,Graciano,13,89.76923076923077,30.53846153846154,USA,Expensive,Very Good,Numerous
US,Greco,1,87.0,20.0,USA,Cheap,Not so good,Not so much
US,Grenache,486,89.075,35.21730769230769,USA,Very Expensive,Very Good,Very Numerous
US,Grenache Blanc,111,88.85833333333333,24.875,USA,Expensive,Good,Very Numerous
US,Grenache Blend,4,89.75,37.75,USA,Very Expensive,Very Good,Numerous
US,Grenache Noir,2,90.5,38.0,USA,Very Expensive,Very Good,Not so much
US,Grenache-Carignan,4,90.6,26.4,USA,Expensive,Very Good,Numerous
US,Grenache-Mourvèdre,4,87.2,27.8,USA,Expensive,Not so good,Numerous
US,Grenache-Syrah,25,89.16,40.52,USA,Very Expensive,Very Good,Very Numerous
US,Grüner Veltliner,86,88.44329896907216,21.721649484536083,USA,Cheap,Good,Very Numerous
US,Jacquez,3,85.0,34.333333333333336,USA,Very Expensive,Not good,Numerous
US,Johannisberg Riesling,8,86.25,8.875,USA,Very cheap,Not good,Numerous
US,Kerner,1,90.0,25.0,USA,Expensive,Very Good,Not so much
US,Lagrein,7,87.71428571428571,35.285714285714285,USA,Very Expensive,Not so good,Numerous
US,Lemberger,29,87.16666666666667,19.566666666666666,USA,Cheap,Not so good,Very Numerous
US,Madeleine Angevine,2,85.5,17.5,USA,Cheap,Not good,Not so much
US,Malbec,481,88.39736346516007,35.45574387947269,USA,Very Expensive,Good,Very Numerous
US,Malbec-Cabernet Sauvignon,1,92.0,55.0,USA,Very Expensive,Very Good,Not so much
US,Malbec-Merlot,4,87.33333333333333,28.0,USA,Expensive,Not so good,Numerous
US,Malbec-Syrah,1,87.0,78.0,USA,Very Expensive,Not so good,Not so much
US,Malbec-Tannat,1,91.0,50.0,USA,Very Expensive,Very Good,Not so much
US,Malvasia,1,85.0,28.0,USA,Expensive,Not good,Not so much
US,Malvasia Bianca,13,88.6923076923077,22.0,USA,Cheap,Good,Numerous
US,Marquette,2,84.5,18.0,USA,Cheap,Not good,Not so much
US,Marsanne,37,87.58974358974359,27.82051282051282,USA,Expensive,Not so good,Very Numerous
US,Marsanne-Roussanne,17,87.11764705882354,27.0,USA,Expensive,Not so good,Very Numerous
US,Marsanne-Viognier,2,86.5,27.5,USA,Expensive,Not so good,Not so much
US,Mataro,3,87.33333333333333,22.666666666666668,USA,Cheap,Not so good,Numerous
US,Melon,1,88.0,15.0,USA,Very cheap,Good,Not so much
US,Meritage,233,87.5079365079365,35.38095238095238,USA,Very Expensive,Not so good,Very Numerous
US,Merlot,2121,87.4015748031496,28.86045494313211,USA,Expensive,Not so good,Very Numerous
US,Merlot-Cabernet,6,88.83333333333333,24.0,USA,Expensive,Good,Numerous
US,Merlot-Cabernet Franc,18,88.94444444444444,39.05555555555556,USA,Very Expensive,Good,Very Numerous
US,Merlot-Cabernet Sauvignon,14,88.57142857142857,52.714285714285715,USA,Very Expensive,Good,Numerous
US,Merlot-Malbec,1,87.0,85.0,USA,Very Expensive,Not so good,Not so much
US,Merlot-Petite Verdot,1,83.0,20.0,USA,Cheap,Not good,Not so much
US,Mission,4,88.0,16.8,USA,Very cheap,Good,Numerous
US,Monastrell,7,91.0,29.142857142857142,USA,Expensive,Very Good,Numerous
US,Mondeuse,1,87.0,30.0,USA,Expensive,Not so good,Not so much
US,Montepulciano,19,87.13636363636364,31.363636363636363,USA,Expensive,Not so good,Very Numerous
US,Morio Muskat,2,87.0,17.0,USA,Cheap,Not so good,Not so much
US,Moscato,84,86.52173913043478,14.5,USA,Very cheap,Not so good,Very Numerous
US,Moscato Giallo,1,94.0,16.0,USA,Very cheap,Very Good,Not so much
US,Mourvèdre,194,89.15566037735849,34.556603773584904,USA,Very Expensive,Very Good,Very Numerous
US,Mourvèdre-Syrah,2,90.5,56.5,USA,Very Expensive,Very Good,Not so much
US,Muscadine,2,85.5,22.5,USA,Cheap,Not good,Not so much
US,Muscat,30,87.9090909090909,19.181818181818183,USA,Cheap,Not so good,Very Numerous
US,Muscat Blanc,11,88.27272727272727,21.272727272727273,USA,Cheap,Good,Numerous
US,Muscat Blanc à Petits Grains,1,87.0,20.0,USA,Cheap,Not so good,Not so much
US,Muscat Canelli,32,87.41176470588235,19.470588235294116,USA,Cheap,Not so good,Very Numerous
US,Muscat Hamburg,2,88.0,22.0,USA,Cheap,Good,Not so much
US,Muscat d'Alexandrie,1,87.0,25.0,USA,Expensive,Not so good,Not so much
US,Muskat,1,91.0,28.0,USA,Expensive,Very Good,Not so much
US,Muskat Ottonel,6,86.28571428571429,20.571428571428573,USA,Cheap,Not good,Numerous
US,Müller-Thurgau,11,85.0,14.0,USA,Very cheap,Not good,Numerous
US,Nebbiolo,52,88.25,36.267857142857146,USA,Very Expensive,Good,Very Numerous
US,Negrette,2,85.5,32.5,USA,Very Expensive,Not good,Not so much
US,Negroamaro,1,90.0,50.0,USA,Very Expensive,Very Good,Not so much
US,Nero d'Avola,4,88.0,29.0,USA,Expensive,Good,Numerous
US,Norton,13,84.07692307692308,27.0,USA,Expensive,Not good,Numerous
US,Orange Muscat,15,88.125,20.3125,USA,Cheap,Good,Very Numerous
US,Petit Manseng,16,85.77777777777777,26.27777777777778,USA,Expensive,Not good,Very Numerous
US,Petit Verdot,207,88.11009174311927,39.178899082568805,USA,Very Expensive,Good,Very Numerous
US,Petite Sirah,677,88.20698924731182,31.608870967741936,USA,Expensive,Good,Very Numerous
US,Petite Verdot,22,88.84,47.16,USA,Very Expensive,Good,Very Numerous
US,Picpoul,7,89.875,28.25,USA,Expensive,Very Good,Numerous
US,Pinot Auxerrois,1,89.0,22.0,USA,Cheap,Very Good,Not so much
US,Pinot Blanc,173,88.02564102564102,20.84102564102564,USA,Cheap,Good,Very Numerous
US,Pinot Blanc-Chardonnay,1,86.0,21.0,USA,Cheap,Not good,Not so much
US,Pinot Blanc-Pinot Noir,1,85.0,16.0,USA,Very cheap,Not good,Not so much
US,Pinot Blanc-Viognier,1,87.0,19.0,USA,Cheap,Not so good,Not so much
US,Pinot Grigio,322,85.95402298850574,15.166666666666666,USA,Very cheap,Not good,Very Numerous
US,Pinot Grigio-Sauvignon Blanc,1,87.0,35.0,USA,Very Expensive,Not so good,Not so much
US,Pinot Gris,785,88.01393728222996,18.580720092915215,USA,Cheap,Good,Very Numerous
US,Pinot Gris-Gewürztraminer,1,90.0,20.0,USA,Cheap,Very Good,Not so much
US,Pinot Meunier,24,88.25925925925925,31.962962962962962,USA,Expensive,Good,Very Numerous
US,Pinot Nero,1,86.0,59.0,USA,Very Expensive,Not good,Not so much
US,Pinot Noir,9102,89.61801179101444,44.649217320593614,USA,Very Expensive,Very Good,Very Numerous
US,Pinot Noir-Syrah,2,90.5,52.0,USA,Very Expensive,Very Good,Not so much
US,Pinot-Chardonnay,4,89.4,30.4,USA,Expensive,Very Good,Numerous
US,Pinotage,11,87.25,29.416666666666668,USA,Expensive,Not so good,Numerous
US,Piquepoul Blanc,1,88.0,13.0,USA,Very cheap,Good,Not so much
US,Port,44,87.6304347826087,38.82608695652174,USA,Very Expensive,Not so good,Very Numerous
US,Primitivo,97,87.32038834951456,28.097087378640776,USA,Expensive,Not so good,Very Numerous
US,Prosecco,1,82.0,28.0,USA,Expensive,Not good,Not so much
US,Red Blend,2535,88.00653120464442,34.53374455732946,USA,Very Expensive,Good,Very Numerous
US,Refosco,1,89.0,28.0,USA,Expensive,Very Good,Not so much
US,Rhône-style Red Blend,621,89.40675477239354,37.12775330396476,USA,Very Expensive,Very Good,Very Numerous
US,Rhône-style White Blend,201,88.62962962962963,28.02777777777778,USA,Expensive,Good,Very Numerous
US,Ribolla Gialla,2,85.5,27.0,USA,Expensive,Not good,Not so much
US,Riesling,1580,87.97632794457274,19.478060046189377,USA,Cheap,Good,Very Numerous
US,Riesling-Chardonnay,1,94.0,40.0,USA,Very Expensive,Very Good,Not so much
US,Rkatsiteli,10,85.54545454545455,22.181818181818183,USA,Cheap,Not good,Numerous
US,Rosado,1,87.0,28.0,USA,Expensive,Not so good,Not so much
US,Rosato,4,88.2,20.6,USA,Cheap,Good,Numerous
US,Rosé,775,87.29838709677419,20.268433179723502,USA,Cheap,Not so good,Very Numerous
US,Roussanne,140,88.45333333333333,27.30666666666667,USA,Expensive,Good,Very Numerous
US,Roussanne-Grenache Blanc,1,91.0,16.0,USA,Very cheap,Very Good,Not so much
US,Roussanne-Marsanne,2,86.0,24.0,USA,Expensive,Not good,Not so much
US,Roussanne-Viognier,11,89.15384615384616,31.307692307692307,USA,Expensive,Very Good,Numerous
US,Sagrantino,3,87.25,47.5,USA,Very Expensive,Not so good,Numerous
US,Sangiovese,395,87.25641025641026,28.289044289044288,USA,Expensive,Not so good,Very Numerous
US,Sangiovese Cabernet,3,88.5,47.75,USA,Very Expensive,Good,Numerous
US,Sangiovese Grosso,1,87.0,45.0,USA,Very Expensive,Not so good,Not so much
US,Sangiovese-Cabernet Sauvignon,6,86.0,30.0,USA,Expensive,Not good,Numerous
US,Sangiovese-Syrah,4,88.2,50.4,USA,Very Expensive,Good,Numerous
US,Saperavi,3,85.75,30.0,USA,Expensive,Not good,Numerous
US,Sauvignon Blanc,1975,87.4892723880597,20.57695895522388,USA,Cheap,Not so good,Very Numerous
US,Sauvignon Blanc-Chenin Blanc,1,87.0,16.0,USA,Very cheap,Not so good,Not so much
US,Sauvignon Blanc-Semillon,35,88.62162162162163,31.2972972972973,USA,Expensive,Good,Very Numerous
US,Sauvignon Gris,2,92.0,40.0,USA,Very Expensive,Very Good,Not so much
US,Sauvignon Musqué,1,87.0,18.0,USA,Cheap,Not so good,Not so much
US,Scheurebe,2,90.0,50.0,USA,Very Expensive,Very Good,Not so much
US,Semillon-Chardonnay,4,85.75,13.5,USA,Very cheap,Not good,Numerous
US,Semillon-Sauvignon Blanc,38,89.42105263157895,33.0,USA,Very Expensive,Very Good,Very Numerous
US,Seyval Blanc,13,84.14285714285714,19.214285714285715,USA,Cheap,Not good,Numerous
US,Shiraz,40,86.13953488372093,27.348837209302324,USA,Expensive,Not good,Very Numerous
US,Siegerrebe,1,84.0,15.0,USA,Very cheap,Not good,Not so much
US,Silvaner,1,86.0,14.0,USA,Very cheap,Not good,Not so much
US,Souzao,2,86.66666666666667,28.0,USA,Expensive,Not so good,Not so much
US,Sparkling Blend,329,90.11680911680912,47.52421652421653,USA,Very Expensive,Very Good,Very Numerous
US,St. Vincent,1,85.0,24.0,USA,Expensive,Not good,Not so much
US,Symphony,4,85.4,15.8,USA,Very cheap,Not good,Numerous
US,Syrah,2994,89.43711276332094,38.924101610904586,USA,Very Expensive,Very Good,Very Numerous
US,Syrah-Cabernet,7,88.14285714285714,37.857142857142854,USA,Very Expensive,Good,Numerous
US,Syrah-Cabernet Franc,2,90.0,69.0,USA,Very Expensive,Very Good,Not so much
US,Syrah-Cabernet Sauvignon,24,89.60714285714286,49.285714285714285,USA,Very Expensive,Very Good,Very Numerous
US,Syrah-Grenache,30,89.3529411764706,35.5,USA,Very Expensive,Very Good,Very Numerous
US,Syrah-Grenache-Viognier,1,90.0,45.0,USA,Very Expensive,Very Good,Not so much
US,Syrah-Merlot,1,88.0,59.0,USA,Very Expensive,Good,Not so much
US,Syrah-Mourvèdre,10,88.3,37.0,USA,Very Expensive,Good,Numerous
US,Syrah-Petit Verdot,1,94.0,49.0,USA,Very Expensive,Very Good,Not so much
US,Syrah-Petite Sirah,15,89.75,40.6875,USA,Very Expensive,Very Good,Very Numerous
US,Syrah-Tempranillo,6,90.16666666666667,44.0,USA,Very Expensive,Very Good,Numerous
US,Syrah-Viognier,8,89.625,47.625,USA,Very Expensive,Very Good,Numerous
US,Sémillon,83,88.5952380952381,24.88095238095238,USA,Expensive,Good,Very Numerous
US,Tannat,46,88.27450980392157,37.411764705882355,USA,Very Expensive,Good,Very Numerous
US,Tannat-Syrah,1,93.0,40.0,USA,Very Expensive,Very Good,Not so much
US,Tempranillo,313,87.65306122448979,33.00291545189504,USA,Very Expensive,Not so good,Very Numerous
US,Tempranillo Blend,4,88.25,24.75,USA,Expensive,Good,Numerous
US,Tempranillo-Cabernet Sauvignon,2,92.0,77.5,USA,Very Expensive,Very Good,Not so much
US,Tempranillo-Garnacha,2,87.0,27.0,USA,Expensive,Not so good,Not so much
US,Tempranillo-Syrah,1,91.0,23.0,USA,Expensive,Very Good,Not so much
US,Teroldego,15,88.125,31.125,USA,Expensive,Good,Very Numerous
US,Tinta Amarela,1,90.0,30.0,USA,Expensive,Very Good,Not so much
US,Tinta Madeira,1,89.0,45.0,USA,Very Expensive,Very Good,Not so much
US,Tocai Friulano,14,87.46666666666667,20.4,USA,Cheap,Not so good,Numerous
US,Torrontés,4,89.8,26.8,USA,Expensive,Very Good,Numerous
US,Touriga,2,89.33333333333333,45.666666666666664,USA,Very Expensive,Very Good,Not so much
US,Touriga Nacional,16,86.77777777777777,27.666666666666668,USA,Expensive,Not so good,Very Numerous
US,Touriga Nacional Blend,1,93.0,16.0,USA,Very cheap,Very Good,Not so much
US,Traminette,8,85.0,15.11111111111111,USA,Very cheap,Not good,Numerous
US,Trebbiano,3,86.33333333333333,21.0,USA,Cheap,Not so good,Numerous
US,Trousseau Gris,2,90.0,23.666666666666668,USA,Expensive,Very Good,Not so much
US,Ugni Blanc,3,90.66666666666667,27.0,USA,Expensive,Very Good,Numerous
US,Valdiguié,5,87.0,19.0,USA,Cheap,Not so good,Numerous
US,Valvin Muscat,1,87.0,13.0,USA,Very cheap,Not so good,Not so much
US,Verdejo,4,85.75,18.25,USA,Cheap,Not good,Numerous
US,Verdelho,23,87.1304347826087,17.08695652173913,USA,Cheap,Not so good,Very Numerous
US,Vermentino,40,87.66666666666667,22.4,USA,Cheap,Not so good,Very Numerous
US,Vidal,3,85.66666666666667,18.333333333333332,USA,Cheap,Not good,Numerous
US,Vidal Blanc,36,86.17948717948718,25.76923076923077,USA,Expensive,Not good,Very Numerous
US,Vignoles,9,85.5,18.8,USA,Cheap,Not good,Numerous
US,Viognier,724,87.82292993630573,24.69936305732484,USA,Expensive,Not so good,Very Numerous
US,Viognier-Chardonnay,2,86.0,37.0,USA,Very Expensive,Not good,Not so much
US,Viognier-Gewürztraminer,1,86.0,15.0,USA,Very cheap,Not good,Not so much
US,Viognier-Grenache Blanc,2,91.0,30.5,USA,Expensive,Very Good,Not so much
US,Viognier-Marsanne,2,88.0,22.0,USA,Cheap,Good,Not so much
US,Viognier-Roussanne,7,88.0,25.714285714285715,USA,Expensive,Good,Numerous
US,Viognier-Valdiguié,1,84.0,17.0,USA,Cheap,Not good,Not so much
US,White Blend,510,87.45161290322581,22.496415770609318,USA,Cheap,Not so good,Very Numerous
US,White Riesling,12,88.58333333333333,15.916666666666666,USA,Very cheap,Good,Numerous
US,Zinfandel,2503,87.85233160621762,29.612139156180607,USA,Expensive,Not so good,Very Numerous
US,Zweigelt,7,88.14285714285714,27.857142857142858,USA,Expensive,Good,Numerous
Ukraine,Cabernet Sauvignon,1,84.0,6.0,UKR,Very cheap,Not good,Not so much
Ukraine,Merlot,1,84.0,6.0,UKR,Very cheap,Not good,Not so much
Ukraine,Rosé,1,84.0,6.0,UKR,Very cheap,Not good,Not so much
Ukraine,Sparkling Blend,2,83.5,13.0,UKR,Very cheap,Not good,Not so much
Uruguay,Albariño,5,86.6,21.8,URY,Cheap,Not so good,Numerous
Uruguay,Cabernet Franc,2,85.0,20.0,URY,Cheap,Not good,Not so much
Uruguay,Cabernet Sauvignon,2,87.0,18.5,URY,Cheap,Not so good,Not so much
Uruguay,Chardonnay,3,81.0,14.0,URY,Very cheap,Not good,Numerous
Uruguay,Malbec,1,87.0,17.0,URY,Cheap,Not so good,Not so much
Uruguay,Merlot,1,84.0,16.0,URY,Very cheap,Not good,Not so much
Uruguay,Pinot Noir,5,85.4,19.2,URY,Cheap,Not good,Numerous
Uruguay,Red Blend,17,87.25,32.5,URY,Very Expensive,Not so good,Very Numerous
Uruguay,Rosé,2,84.33333333333333,18.0,URY,Cheap,Not good,Not so much
Uruguay,Sauvignon Blanc,1,84.0,16.0,URY,Very cheap,Not good,Not so much
Uruguay,Tannat,47,87.16981132075472,29.50943396226415,URY,Expensive,Not so good,Very Numerous
Uruguay,Tannat-Cabernet Franc,1,89.0,16.0,URY,Very cheap,Very Good,Not so much
Uruguay,Tannat-Merlot,6,86.5,17.666666666666668,URY,Cheap,Not so good,Numerous
Uruguay,Tannat-Syrah,1,84.0,16.0,URY,Very cheap,Not good,Not so much
Uruguay,Tempranillo-Tannat,1,88.0,20.0,URY,Cheap,Good,Not so much
Uruguay,White Blend,1,87.0,15.0,URY,Very cheap,Not so good,Not so much
